TPA,Horizontal,Vertical
26.0,5.24,0.14
26.0,5.1,0.26
26.0,3.65,2.63
26.0,4.88,0.47
26.0,3.41,2.44
26.0,3.38,2.47
26.0,3.32,2.51
26.0,3.28,2.52
26.0,3.2,2.51
26.0,3.15,2.51
26.0,3.45,2.42
26.0,3.11,2.48
26.0,2.97,2.43
26.0,2.9,2.39
26.0,2.85,2.37
26.0,2.79,2.32
26.0,2.7,2.26
26.0,5.06,0.3
26.0,3.03,2.46
26.0,3.49,2.39
26.0,2.6,2.2
26.0,3.57,2.32
26.0,4.75,0.6
26.0,3.52,2.35
26.0,4.57,0.81
26.0,4.49,0.9
26.0,4.3,1.18
26.0,4.27,1.2
26.0,4.12,1.43
26.0,4.04,1.57
26.0,2.54,2.16
26.0,3.92,1.74
26.0,3.99,1.65
26.0,3.67,2.18
26.0,3.73,2.08
26.0,3.61,2.24
26.0,3.86,1.87
26.0,3.81,1.96
26.0,3.8,1.99
28.0,1.43,1.59
28.0,2.58,2.36
28.0,2.53,2.31
28.0,2.47,2.27
28.0,2.4,2.23
28.0,2.33,2.17
28.0,2.28,2.11
28.0,2.65,2.39
28.0,2.01,1.94
28.0,1.95,1.9
28.0,1.8,1.82
28.0,1.67,1.74
28.0,1.57,1.66
28.0,2.19,2.08
28.0,2.1,2.01
28.0,2.79,2.44
28.0,2.76,2.44
28.0,3.35,1.9
28.0,1.28,1.53
28.0,3.3,2.01
28.0,3.27,2.06
28.0,3.19,2.17
28.0,3.15,2.22
28.0,2.69,2.39
28.0,3.13,2.26
28.0,3.04,2.34
28.0,3.02,2.37
28.0,2.97,2.44
28.0,2.94,2.46
28.0,2.89,2.45
28.0,2.83,2.44
28.0,3.08,2.32
28.0,2.98,2.41
28.0,4.02,1.25
28.0,1.03,1.41
28.0,3.4,1.81
28.0,3.21,2.51
28.0,3.25,2.48
28.0,3.29,2.45
28.0,3.33,2.43
28.0,3.37,2.37
28.0,3.39,2.33
28.0,3.43,2.27
28.0,3.49,2.18
28.0,3.52,2.12
28.0,3.58,2.02
28.0,3.62,1.95
28.0,3.66,1.85
28.0,3.75,1.7
28.0,3.8,1.61
28.0,3.84,1.52
28.0,3.94,1.38
28.0,0.88,1.33
28.0,0.7,1.28
28.0,0.47,1.2
28.0,0.34,1.16
28.0,5.4,0.11
28.0,5.17,0.11
28.0,1.14,1.47
28.0,4.99,0.22
28.0,4.67,0.53
28.0,4.54,0.65
28.0,4.51,0.67
28.0,4.31,0.87
28.0,4.18,1.03
28.0,4.11,1.13
28.0,4.79,0.39
28.0,3.52,1.62
28.0,3.32,2.73
28.0,3.59,1.49
28.0,3.53,2.81
28.0,3.61,2.82
28.0,3.66,2.82
28.0,6.04,-0.08
28.0,3.77,2.81
28.0,3.83,2.8
28.0,3.89,2.77
28.0,3.93,2.73
28.0,3.97,2.69
28.0,4.03,2.61
28.0,4.06,2.56
28.0,4.1,2.51
28.0,4.14,2.45
28.0,4.2,2.34
28.0,4.26,2.26
28.0,4.31,2.18
28.0,4.37,2.03
28.0,3.18,2.53
28.0,5.87,-0.11
28.0,5.59,0.19
28.0,5.47,0.3
28.0,5.42,0.39
28.0,5.3,0.53
28.0,3.48,2.8
28.0,5.15,0.71
28.0,4.9,1.05
28.0,4.75,1.28
28.0,4.63,1.5
28.0,4.55,1.68
28.0,4.48,1.79
28.0,4.43,1.89
28.0,5.02,0.86
28.0,3.4,2.76
28.0,3.27,2.66
28.0,3.13,2.61
28.0,5.44,-0.05
28.0,5.25,-0.07
28.0,5.18,-0.05
28.0,4.88,0.13
28.0,4.79,0.22
28.0,4.64,0.34
28.0,0.2,1.03
28.0,4.49,0.46
28.0,4.26,0.68
28.0,4.22,0.71
28.0,4.0,0.95
28.0,3.92,1.06
28.0,3.78,1.24
28.0,3.76,1.29
28.0,4.35,0.6
28.0,3.56,1.58
28.0,0.38,1.18
28.0,0.76,1.34
28.0,3.08,2.57
28.0,2.97,2.49
28.0,2.85,2.4
28.0,2.73,2.34
28.0,2.62,2.25
28.0,2.43,2.13
28.0,0.6,1.28
28.0,2.31,2.06
28.0,1.97,1.87
28.0,1.79,1.78
28.0,1.62,1.69
28.0,1.38,1.57
28.0,1.25,1.51
28.0,1.0,1.4
28.0,2.18,1.99
28.0,3.14,2.55
28.0,3.71,2.82
28.0,3.06,2.58
28.0,4.91,2.64
28.0,4.98,2.53
28.0,5.02,2.43
28.0,5.08,2.3
28.0,5.17,2.14
28.0,5.22,2.02
28.0,5.3,1.88
28.0,5.37,1.72
28.0,5.52,1.49
28.0,5.67,1.24
28.0,5.8,1.07
28.0,5.91,0.92
28.0,6.03,0.78
28.0,6.16,0.66
28.0,6.31,0.49
28.0,6.43,0.35
28.0,6.56,0.24
28.0,2.22,2.2
28.0,2.08,2.09
28.0,1.94,1.99
28.0,1.8,1.9
28.0,1.64,1.8
28.0,1.47,1.69
28.0,4.87,2.72
28.0,1.29,1.61
28.0,0.89,1.41
28.0,0.71,1.34
28.0,0.52,1.25
28.0,0.34,1.16
28.0,6.79,0.27
28.0,6.71,0.24
28.0,1.14,1.53
28.0,2.32,2.26
28.0,4.81,2.82
28.0,4.68,3.03
28.0,3.1,2.57
28.0,0.42,1.18
28.0,0.73,1.31
28.0,0.96,1.42
28.0,1.17,1.5
28.0,1.44,1.62
28.0,1.75,1.77
28.0,1.81,1.8
28.0,2.08,1.94
28.0,2.46,2.15
28.0,2.55,2.21
28.0,2.73,2.33
28.0,2.85,2.4
28.0,3.04,2.54
28.0,3.18,2.62
28.0,3.34,2.7
28.0,3.44,2.77
28.0,4.62,3.08
28.0,4.58,3.13
28.0,4.54,3.16
28.0,4.46,3.19
28.0,4.4,3.2
28.0,4.33,3.21
28.0,4.71,2.96
28.0,4.26,3.22
28.0,4.12,3.2
28.0,3.97,3.15
28.0,3.86,3.06
28.0,3.76,3.0
28.0,3.67,2.95
28.0,3.57,2.89
28.0,4.18,3.21
28.0,2.43,2.35
28.0,4.77,2.89
28.0,2.64,2.51
28.0,5.05,0.3
28.0,5.2,0.16
28.0,5.29,0.09
28.0,5.46,0.1
28.0,5.64,0.11
28.0,0.26,1.12
28.0,0.42,1.19
28.0,0.58,1.25
28.0,0.79,1.33
28.0,0.98,1.4
28.0,1.13,1.47
28.0,1.29,1.54
28.0,1.43,1.64
28.0,1.72,1.78
28.0,1.84,1.86
28.0,1.97,1.93
28.0,2.08,2.01
28.0,2.55,2.44
28.0,3.0,2.57
28.0,2.96,2.57
28.0,2.91,2.55
28.0,2.86,2.54
28.0,2.8,2.51
28.0,4.88,0.47
28.0,2.75,2.48
28.0,2.6,2.37
28.0,2.54,2.34
28.0,2.46,2.27
28.0,2.37,2.22
28.0,2.26,2.15
28.0,2.16,2.08
28.0,2.68,2.43
28.0,4.73,0.64
28.0,1.57,1.7
28.0,3.28,2.92
28.0,3.45,2.84
28.0,3.4,2.88
28.0,3.36,2.89
28.0,3.32,2.9
28.0,3.25,2.93
28.0,3.2,2.92
28.0,3.52,2.77
28.0,3.15,2.89
28.0,3.01,2.8
28.0,2.94,2.75
28.0,2.89,2.71
28.0,2.8,2.65
28.0,4.62,0.76
28.0,2.71,2.57
28.0,3.07,2.84
28.0,3.52,2.73
28.0,3.5,2.79
28.0,3.99,1.77
28.0,4.31,1.19
28.0,4.22,1.32
28.0,4.08,1.6
28.0,4.05,1.65
28.0,3.57,2.67
28.0,3.92,1.92
28.0,3.86,2.06
28.0,3.82,2.17
28.0,3.78,2.26
28.0,3.75,2.35
28.0,3.7,2.46
28.0,3.66,2.54
28.0,3.65,2.61
28.0,4.4,1.05
28.0,4.51,0.9
30.0,3.43,2.8
30.0,3.32,2.73
30.0,3.63,2.91
30.0,3.55,2.87
30.0,3.23,2.67
30.0,3.48,2.83
30.0,3.15,2.62
30.0,4.51,2.11
30.0,2.92,2.45
30.0,2.8,2.37
30.0,2.69,2.3
30.0,2.54,2.21
30.0,2.4,2.11
30.0,3.7,2.94
30.0,2.24,2.01
30.0,3.03,2.54
30.0,3.75,2.96
30.0,4.46,2.22
30.0,3.84,2.96
30.0,2.07,1.92
30.0,4.41,2.31
30.0,4.36,2.4
30.0,4.3,2.5
30.0,4.27,2.58
30.0,4.23,2.63
30.0,3.79,2.97
30.0,4.19,2.69
30.0,4.11,2.81
30.0,4.08,2.84
30.0,4.04,2.88
30.0,3.99,2.93
30.0,3.95,2.94
30.0,3.89,2.95
30.0,4.14,2.76
30.0,2.0,1.88
30.0,3.4,2.38
30.0,1.54,1.65
30.0,4.03,1.55
30.0,3.97,1.66
30.0,3.88,1.78
30.0,3.83,1.87
30.0,3.79,1.94
30.0,3.74,2.01
30.0,3.68,2.09
30.0,3.64,2.15
30.0,3.6,2.21
30.0,3.56,2.25
30.0,3.53,2.3
30.0,3.48,2.32
30.0,3.43,2.36
30.0,3.33,2.38
30.0,4.59,1.95
30.0,4.09,1.45
30.0,1.72,1.74
30.0,4.15,1.35
30.0,4.38,1.01
30.0,1.41,1.58
30.0,1.2,1.49
30.0,0.89,1.39
30.0,0.75,1.32
30.0,0.53,1.22
30.0,0.28,1.12
30.0,5.44,0.07
30.0,5.32,0.13
30.0,5.25,0.17
30.0,4.99,0.39
30.0,4.86,0.5
30.0,4.81,0.55
30.0,4.68,0.67
30.0,4.52,0.87
30.0,4.42,0.98
30.0,4.23,1.23
30.0,4.64,1.85
30.0,4.7,0.31
30.0,4.76,1.59
30.0,3.34,1.92
30.0,3.28,1.98
30.0,3.26,2.02
30.0,3.21,2.09
30.0,3.18,2.13
30.0,3.15,2.18
30.0,3.11,2.21
30.0,3.08,2.22
30.0,3.04,2.26
30.0,3.01,2.27
30.0,2.97,2.29
30.0,2.95,2.31
30.0,2.91,2.32
30.0,2.87,2.32
30.0,2.83,2.31
30.0,3.4,1.8
30.0,2.77,2.3
30.0,3.42,1.77
30.0,3.52,1.61
30.0,5.13,0.16
30.0,4.99,0.14
30.0,4.88,0.17
30.0,4.76,0.26
30.0,3.29,2.39
30.0,4.48,0.5
30.0,4.35,0.6
30.0,4.2,0.75
30.0,4.15,0.81
30.0,4.04,0.92
30.0,3.93,1.05
30.0,3.81,1.21
30.0,3.72,1.33
30.0,3.65,1.41
30.0,3.6,1.49
30.0,3.47,1.7
30.0,4.7,1.74
30.0,2.73,2.28
30.0,2.62,2.24
30.0,0.47,1.19
30.0,0.31,1.14
30.0,0.16,1.06
30.0,5.98,0.42
30.0,5.88,0.4
30.0,5.77,0.4
30.0,5.67,0.48
30.0,5.56,0.58
30.0,5.42,0.71
30.0,5.32,0.81
30.0,5.22,0.92
30.0,5.13,1.04
30.0,5.0,1.22
30.0,4.92,1.35
30.0,4.86,1.44
30.0,0.68,1.23
30.0,2.69,2.28
30.0,0.85,1.29
30.0,1.12,1.39
30.0,2.54,2.19
30.0,2.48,2.17
30.0,2.42,2.14
30.0,2.35,2.09
30.0,2.28,2.04
30.0,2.2,1.99
30.0,2.13,1.95
30.0,2.04,1.88
30.0,1.94,1.81
30.0,1.85,1.76
30.0,1.76,1.71
30.0,1.65,1.64
30.0,1.51,1.57
30.0,1.37,1.51
30.0,1.26,1.46
30.0,0.97,1.33
30.0,3.25,2.4
30.0,3.89,1.1
30.0,3.17,2.43
30.0,4.34,0.71
30.0,4.21,0.84
30.0,4.13,0.93
30.0,4.01,1.05
30.0,3.84,1.28
30.0,3.69,1.49
30.0,4.46,0.59
30.0,3.63,1.58
30.0,3.53,1.74
30.0,3.51,1.78
30.0,3.42,1.9
30.0,3.38,1.96
30.0,3.35,2.01
30.0,3.33,2.03
30.0,3.57,1.67
30.0,4.57,0.49
30.0,4.68,0.38
30.0,4.83,0.26
30.0,1.57,1.6
30.0,1.48,1.56
30.0,1.36,1.5
30.0,1.23,1.44
30.0,1.12,1.4
30.0,0.99,1.34
30.0,0.84,1.29
30.0,0.7,1.24
30.0,0.56,1.2
30.0,0.37,1.15
30.0,0.2,1.1
30.0,5.58,-0.18
30.0,5.5,-0.2
30.0,5.27,-0.09
30.0,4.96,0.15
30.0,3.25,2.13
30.0,3.22,2.17
30.0,3.15,2.23
30.0,3.12,2.25
30.0,1.95,1.77
30.0,1.84,1.71
30.0,1.78,1.69
30.0,1.62,1.6
30.0,1.49,1.55
30.0,1.36,1.49
30.0,1.22,1.43
30.0,1.09,1.38
30.0,0.91,1.31
30.0,0.56,1.21
30.0,0.4,1.16
30.0,0.25,1.1
30.0,0.15,1.04
30.0,0.07,1.01
30.0,3.21,2.42
30.0,2.04,1.83
30.0,1.66,1.65
30.0,2.15,1.91
30.0,2.3,2.0
30.0,3.1,2.26
30.0,3.07,2.29
30.0,3.05,2.32
30.0,2.98,2.35
30.0,2.93,2.33
30.0,2.9,2.32
30.0,2.87,2.3
30.0,2.8,2.28
30.0,2.75,2.25
30.0,2.7,2.23
30.0,2.6,2.19
30.0,2.57,2.16
30.0,2.54,2.14
30.0,2.46,2.1
30.0,2.39,2.05
30.0,2.22,1.96
30.0,1.78,1.71
30.0,0.79,1.27
30.0,1.93,1.82
30.0,1.08,1.37
30.0,0.9,1.31
30.0,0.7,1.25
30.0,0.49,1.18
30.0,0.33,1.11
30.0,0.19,1.03
30.0,5.28,-0.25
30.0,4.98,-0.24
30.0,4.95,-0.2
30.0,4.69,-0.04
30.0,4.36,0.22
30.0,4.22,0.34
30.0,4.12,0.44
30.0,3.99,0.55
30.0,3.87,0.67
30.0,1.22,1.42
30.0,3.81,0.75
30.0,1.38,1.48
30.0,1.8,1.68
30.0,1.81,1.74
30.0,3.11,2.42
30.0,3.04,2.39
30.0,2.99,2.37
30.0,2.92,2.33
30.0,2.76,2.23
30.0,2.69,2.2
30.0,2.59,2.13
30.0,2.54,2.11
30.0,2.41,2.02
30.0,2.31,1.96
30.0,2.21,1.88
30.0,2.09,1.82
30.0,1.94,1.76
30.0,1.84,1.7
30.0,1.54,1.56
30.0,3.71,0.85
30.0,2.85,2.29
30.0,3.52,1.09
30.0,2.68,2.21
30.0,2.66,2.22
30.0,2.61,2.22
30.0,2.56,2.2
30.0,2.53,2.19
30.0,2.5,2.17
30.0,2.7,2.2
30.0,2.44,2.15
30.0,2.36,2.1
30.0,2.32,2.09
30.0,2.25,2.04
30.0,2.15,1.96
30.0,2.09,1.92
30.0,3.62,0.96
30.0,2.39,2.12
30.0,2.72,2.18
30.0,2.2,1.98
30.0,2.78,2.14
30.0,3.45,1.18
30.0,2.74,2.16
30.0,3.38,1.27
30.0,3.3,1.38
30.0,3.24,1.47
30.0,3.21,1.52
30.0,3.18,1.58
30.0,3.1,1.7
30.0,2.01,1.87
30.0,3.01,1.84
30.0,3.05,1.77
30.0,2.84,2.07
30.0,2.87,2.03
30.0,2.9,2.0
30.0,2.81,2.11
30.0,2.99,1.87
30.0,2.94,1.94
32.0,2.19,2.21
32.0,3.0,2.75
32.0,2.91,2.72
32.0,2.84,2.69
32.0,2.79,2.66
32.0,1.76,1.91
32.0,2.73,2.62
32.0,2.58,2.48
32.0,3.02,2.76
32.0,1.84,1.95
32.0,2.42,2.38
32.0,2.29,2.27
32.0,2.01,2.07
32.0,2.65,2.55
32.0,2.51,2.43
32.0,3.16,2.77
32.0,3.12,2.77
32.0,3.67,2.07
32.0,3.73,1.96
32.0,3.63,2.17
32.0,1.7,1.86
32.0,3.6,2.24
32.0,3.52,2.37
32.0,3.05,2.78
32.0,3.5,2.42
32.0,3.43,2.52
32.0,3.37,2.6
32.0,3.28,2.65
32.0,3.25,2.7
32.0,3.22,2.73
32.0,3.19,2.76
32.0,3.45,2.47
32.0,3.34,2.63
32.0,4.55,0.89
32.0,1.25,1.59
32.0,3.58,2.56
32.0,3.59,2.55
32.0,3.79,1.86
32.0,3.64,2.5
32.0,3.67,2.45
32.0,3.72,2.37
32.0,3.77,2.29
32.0,3.81,2.2
32.0,3.85,2.12
32.0,3.93,1.97
32.0,3.97,1.9
32.0,4.0,1.8
32.0,4.17,1.5
32.0,4.2,1.43
32.0,4.28,1.28
32.0,4.4,1.1
32.0,4.49,0.97
32.0,1.15,1.53
32.0,1.08,1.51
32.0,0.9,1.43
32.0,0.6,1.3
32.0,0.49,1.26
32.0,0.26,1.14
32.0,1.52,1.75
32.0,0.18,1.1
32.0,5.37,0.28
32.0,5.16,0.29
32.0,5.05,0.38
32.0,4.94,0.49
32.0,4.81,0.6
32.0,4.69,0.75
32.0,5.49,0.3
32.0,3.86,1.72
32.0,2.93,2.76
32.0,3.99,1.48
32.0,3.14,2.84
32.0,3.18,2.83
32.0,3.23,2.81
32.0,3.27,2.78
32.0,3.28,2.75
32.0,3.31,2.71
32.0,3.34,2.67
32.0,3.39,2.65
32.0,3.43,2.59
32.0,3.47,2.52
32.0,3.52,2.45
32.0,3.54,2.38
32.0,3.59,2.28
32.0,3.63,2.19
32.0,3.68,2.1
32.0,3.71,2.02
32.0,3.76,1.89
32.0,5.21,0.2
32.0,3.51,2.65
32.0,5.05,0.18
32.0,4.99,0.23
32.0,4.81,0.42
32.0,4.68,0.53
32.0,3.09,2.83
32.0,4.49,0.74
32.0,4.25,1.06
32.0,4.15,1.2
32.0,4.12,1.24
32.0,3.95,1.54
32.0,3.9,1.63
32.0,3.83,1.76
32.0,4.3,0.98
32.0,3.03,2.79
32.0,2.98,2.78
32.0,2.88,2.73
32.0,0.55,1.29
32.0,0.41,1.21
32.0,0.17,1.07
32.0,5.39,0.21
32.0,5.15,0.21
32.0,4.99,0.33
32.0,0.71,1.36
32.0,4.93,0.38
32.0,4.58,0.7
32.0,4.47,0.81
32.0,4.39,0.94
32.0,4.25,1.09
32.0,4.17,1.21
32.0,4.07,1.36
32.0,4.74,0.56
32.0,3.92,1.61
32.0,0.92,1.47
32.0,1.29,1.64
32.0,2.81,2.69
32.0,2.72,2.64
32.0,2.66,2.58
32.0,2.58,2.53
32.0,2.52,2.46
32.0,2.42,2.39
32.0,1.15,1.57
32.0,2.36,2.35
32.0,2.19,2.22
32.0,1.96,2.06
32.0,1.83,1.98
32.0,1.73,1.91
32.0,1.61,1.83
32.0,1.41,1.72
32.0,2.23,2.24
32.0,3.47,2.68
32.0,3.06,2.74
32.0,3.39,2.74
32.0,3.25,2.34
32.0,3.29,2.24
32.0,3.34,2.13
32.0,3.38,2.06
32.0,3.41,1.96
32.0,3.46,1.84
32.0,3.5,1.74
32.0,3.56,1.61
32.0,3.61,1.47
32.0,3.75,1.21
32.0,3.78,1.17
32.0,3.95,0.9
32.0,4.03,0.74
32.0,4.11,0.63
32.0,4.22,0.5
32.0,4.36,0.32
32.0,4.57,0.09
32.0,1.85,1.99
32.0,1.77,1.94
32.0,1.67,1.86
32.0,1.49,1.76
32.0,1.35,1.67
32.0,1.25,1.61
32.0,3.23,2.4
32.0,1.07,1.51
32.0,0.78,1.36
32.0,0.61,1.29
32.0,0.38,1.19
32.0,0.2,1.1
32.0,4.74,0.1
32.0,4.66,0.1
32.0,0.92,1.43
32.0,1.97,2.08
32.0,3.19,2.47
32.0,3.13,2.58
32.0,3.43,2.71
32.0,0.36,1.19
32.0,0.54,1.28
32.0,0.78,1.38
32.0,0.95,1.46
32.0,1.09,1.53
32.0,1.38,1.7
32.0,1.43,1.74
32.0,1.65,1.89
32.0,1.77,1.97
32.0,1.86,2.02
32.0,2.03,2.17
32.0,2.11,2.22
32.0,2.22,2.31
32.0,2.31,2.38
32.0,2.38,2.44
32.0,2.45,2.5
32.0,3.09,2.64
32.0,3.04,2.67
32.0,3.0,2.69
32.0,2.97,2.72
32.0,2.95,2.73
32.0,2.91,2.73
32.0,3.17,2.53
32.0,2.87,2.74
32.0,2.8,2.75
32.0,2.76,2.73
32.0,2.68,2.68
32.0,2.64,2.65
32.0,2.62,2.65
32.0,2.52,2.55
32.0,2.83,2.74
32.0,2.08,2.16
32.0,0.26,1.14
32.0,2.25,2.3
32.0,4.62,0.17
32.0,4.73,0.09
32.0,4.83,0.1
32.0,4.92,0.11
32.0,0.18,1.09
32.0,0.34,1.19
32.0,0.58,1.3
32.0,0.73,1.36
32.0,0.94,1.46
32.0,1.14,1.54
32.0,1.33,1.64
32.0,1.46,1.72
32.0,1.63,1.81
32.0,1.77,1.9
32.0,1.93,1.99
32.0,2.04,2.07
32.0,2.18,2.15
32.0,2.15,2.22
32.0,3.3,2.77
32.0,3.26,2.78
32.0,3.2,2.77
32.0,3.12,2.75
32.0,3.0,2.71
32.0,4.44,0.34
32.0,2.93,2.67
32.0,2.79,2.56
32.0,2.7,2.52
32.0,2.61,2.45
32.0,2.52,2.38
32.0,2.38,2.29
32.0,2.3,2.25
32.0,2.86,2.63
32.0,4.39,0.39
32.0,3.34,2.77
32.0,4.15,0.71
32.0,2.99,2.59
32.0,2.96,2.61
32.0,2.92,2.63
32.0,2.88,2.64
32.0,4.17,0.64
32.0,2.77,2.64
32.0,3.03,2.56
32.0,2.74,2.63
32.0,2.66,2.59
32.0,2.59,2.55
32.0,2.53,2.52
32.0,2.47,2.47
32.0,2.41,2.42
32.0,2.31,2.36
32.0,2.68,2.6
32.0,3.06,2.52
32.0,2.84,2.64
32.0,3.12,2.42
32.0,3.08,2.48
32.0,3.86,1.03
32.0,3.77,1.17
32.0,3.71,1.27
32.0,3.7,1.3
32.0,3.55,1.57
32.0,3.49,1.69
32.0,3.97,0.89
32.0,3.41,1.86
32.0,3.29,2.1
32.0,3.27,2.16
32.0,3.22,2.26
32.0,3.18,2.32
32.0,3.15,2.38
32.0,3.45,1.77
34.0,2.89,2.88
34.0,2.86,2.88
34.0,2.8,2.87
34.0,2.74,2.85
34.0,2.67,2.8
34.0,2.61,2.76
34.0,2.41,2.59
34.0,2.49,2.66
34.0,2.32,2.52
34.0,2.24,2.44
34.0,2.14,2.36
34.0,2.08,2.31
34.0,2.55,2.71
34.0,2.94,2.89
34.0,3.68,1.59
34.0,3.03,2.88
34.0,3.57,1.87
34.0,3.51,1.99
34.0,3.48,2.1
34.0,3.45,2.2
34.0,3.4,2.34
34.0,3.34,2.43
34.0,2.99,2.9
34.0,3.31,2.51
34.0,3.24,2.65
34.0,3.21,2.68
34.0,3.19,2.73
34.0,3.14,2.78
34.0,3.11,2.82
34.0,3.07,2.86
34.0,3.27,2.59
34.0,1.94,2.17
34.0,4.67,0.54
34.0,1.71,1.99
34.0,3.7,1.55
34.0,3.44,2.77
34.0,3.48,2.67
34.0,3.51,2.6
34.0,3.54,2.52
34.0,3.59,2.4
34.0,3.64,2.25
34.0,3.69,2.14
34.0,3.73,2.05
34.0,3.79,1.87
34.0,3.88,1.73
34.0,3.93,1.58
34.0,4.0,1.45
34.0,4.1,1.27
34.0,4.13,1.23
34.0,4.29,0.96
34.0,4.45,0.8
34.0,1.4,1.8
34.0,1.31,1.74
34.0,1.25,1.7
34.0,0.98,1.54
34.0,0.9,1.5
34.0,0.67,1.37
34.0,1.82,2.07
34.0,0.59,1.32
34.0,5.49,0.08
34.0,5.38,0.08
34.0,5.2,0.06
34.0,5.02,0.21
34.0,4.83,-0.02
34.0,4.59,0.62
34.0,0.42,1.24
34.0,3.8,1.29
34.0,2.6,2.9
34.0,3.99,0.95
34.0,2.76,2.91
34.0,2.8,2.89
34.0,2.82,2.87
34.0,2.86,2.84
34.0,2.9,2.8
34.0,2.93,2.75
34.0,2.94,2.71
34.0,2.97,2.63
34.0,2.99,2.56
34.0,3.01,2.46
34.0,3.06,2.38
34.0,3.09,2.29
34.0,3.12,2.19
34.0,3.16,2.04
34.0,2.73,2.92
34.0,3.2,1.91
34.0,3.35,1.49
34.0,3.41,1.33
34.0,3.48,1.21
34.0,3.6,1.0
34.0,3.68,0.84
34.0,3.77,0.71
34.0,3.87,0.57
34.0,4.02,0.37
34.0,4.14,0.21
34.0,4.23,0.11
34.0,4.38,-0.03
34.0,4.64,-0.04
34.0,4.73,-0.02
34.0,3.4,2.82
34.0,3.31,1.62
34.0,2.7,2.92
34.0,2.66,2.92
34.0,2.62,2.91
34.0,4.07,0.81
34.0,4.14,0.73
34.0,4.18,0.65
34.0,4.33,0.45
34.0,4.57,0.16
34.0,4.67,0.04
34.0,4.73,0.03
34.0,4.98,0.06
34.0,0.23,1.11
34.0,0.28,1.18
34.0,0.41,1.26
34.0,0.62,1.38
34.0,0.77,1.45
34.0,0.94,1.53
34.0,1.13,1.64
34.0,1.3,1.78
34.0,1.39,1.86
34.0,2.56,2.88
34.0,2.51,2.84
34.0,2.45,2.79
34.0,2.38,2.75
34.0,2.33,2.68
34.0,2.28,2.62
34.0,3.9,1.11
34.0,2.21,2.54
34.0,2.06,2.4
34.0,1.96,2.31
34.0,1.86,2.23
34.0,1.77,2.14
34.0,1.65,2.06
34.0,1.51,1.96
34.0,2.13,2.49
34.0,3.36,2.87
34.0,4.87,0.36
34.0,3.3,2.96
34.0,3.37,2.51
34.0,3.44,2.35
34.0,3.47,2.23
34.0,3.51,2.13
34.0,3.54,2.02
34.0,3.58,1.91
34.0,3.63,1.76
34.0,3.68,1.64
34.0,3.76,1.46
34.0,3.81,1.32
34.0,3.91,1.14
34.0,4.09,0.83
34.0,4.18,0.7
34.0,4.4,0.4
34.0,3.34,2.59
34.0,4.54,0.24
34.0,4.72,0.12
34.0,4.85,0.12
34.0,0.3,1.18
34.0,0.51,1.31
34.0,0.7,1.42
34.0,1.1,1.63
34.0,1.25,1.72
34.0,1.34,1.79
34.0,1.44,1.85
34.0,1.61,1.98
34.0,1.75,2.07
34.0,1.91,2.19
34.0,2.01,2.26
34.0,2.13,2.36
34.0,4.65,0.11
34.0,3.33,2.63
34.0,3.28,2.67
34.0,3.24,2.76
34.0,3.33,2.92
34.0,0.33,1.21
34.0,0.53,1.31
34.0,0.7,1.39
34.0,0.89,1.49
34.0,1.09,1.59
34.0,1.25,1.67
34.0,1.4,1.76
34.0,1.59,1.91
34.0,1.72,2.0
34.0,1.83,2.07
34.0,1.95,2.17
34.0,2.07,2.27
34.0,2.21,2.38
34.0,2.39,2.51
34.0,2.49,2.6
34.0,2.56,2.66
34.0,3.21,2.78
34.0,3.18,2.82
34.0,3.16,2.84
34.0,3.11,2.88
34.0,3.09,2.9
34.0,3.05,2.91
34.0,2.25,2.46
34.0,3.01,2.92
34.0,2.92,2.91
34.0,2.87,2.89
34.0,2.81,2.84
34.0,2.74,2.81
34.0,2.69,2.77
34.0,2.61,2.71
34.0,2.98,2.92
34.0,2.34,2.53
34.0,2.3,2.45
34.0,2.57,2.71
34.0,5.06,0.3
34.0,5.12,0.3
34.0,0.23,1.14
34.0,0.47,1.26
34.0,0.65,1.37
34.0,0.84,1.44
34.0,1.08,1.55
34.0,1.26,1.66
34.0,1.4,1.74
34.0,1.55,1.85
34.0,1.66,1.9
34.0,1.87,2.05
34.0,1.96,2.16
34.0,2.1,2.25
34.0,2.27,2.4
34.0,2.35,2.47
34.0,2.42,2.53
34.0,2.46,2.62
34.0,3.26,2.98
34.0,3.22,3.01
34.0,3.18,3.02
34.0,3.15,3.03
34.0,3.11,3.04
34.0,5.0,0.29
34.0,3.07,3.04
34.0,2.88,2.95
34.0,2.81,2.89
34.0,2.75,2.84
34.0,2.69,2.77
34.0,2.66,2.76
34.0,2.49,2.59
34.0,3.02,3.05
34.0,4.79,0.45
34.0,2.96,3.03
34.0,4.41,0.85
34.0,2.7,2.81
34.0,4.68,0.55
34.0,2.73,2.84
34.0,2.81,2.9
34.0,2.92,2.99
34.0,2.99,3.02
34.0,3.09,3.05
34.0,3.13,3.05
34.0,3.18,3.04
34.0,3.23,3.04
34.0,3.27,3.02
34.0,3.31,3.0
34.0,3.34,2.97
34.0,3.39,2.91
34.0,3.43,2.83
34.0,3.05,3.06
34.0,3.48,2.77
34.0,3.47,2.81
34.0,4.33,0.96
34.0,4.12,1.28
34.0,4.03,1.44
34.0,4.28,1.03
34.0,3.84,1.84
34.0,3.77,2.02
34.0,3.74,2.13
34.0,3.95,1.61
